,Tweet/fb id,time,author,tweet/fb text,favorite/like,retweet/share,social media,source,location
275,1266399752465367043,2020-05-29 16:03:24,IOM Ethiopia,"RT @OCHA_Ethiopia: #Ethiopia:  excessive rainfall in May led to #flooding, #displacement &amp; loss of lives &amp; #livelihoods across the country…",0,11,twitter,[],"Addis Ababa, Ethiopia"
276,1266399634039148544,2020-05-29 16:02:55,IOM Ethiopia,RT @MaureenAAchieng: Glad for the opportunity to say a ‘see you next time’ to Germany’s Ambasssdor to Ethiopia Brita Wagener ⁦⁦@GerEmbAddis…,0,2,twitter,[],"Addis Ababa, Ethiopia"
277,1266344403016331264,2020-05-29 12:23:27,IOM Ethiopia,"Check out our latest #Ethiopia 🇪🇹 #Covid19 Response Overview.

Sincere thanks to all Partners:
@ActionAid @Concern @DRC_ngo @ICRC_AfricUnion @RESCUEorg @MSF @NRC_Norway @SamaritansPurse @UNHCREthiopia @UNICEFEthiopia @WFP_Ethiopia @WHOEthiopia @CNSozi
➡️ https://t.co/DoIKNRm1gn https://t.co/PG5wPUO97f",20,7,twitter,['https://ethiopia.iom.int'],"Addis Ababa, Ethiopia"
278,1266253013712134144,2020-05-29 06:20:18,IOM Ethiopia,"RT @MaureenAAchieng: This is what safe, orderly &amp; dignified looks like. Hats off to Ethiopia and specifically to SM Tsion Teklu for the phe…",0,7,twitter,[],"Addis Ababa, Ethiopia"
279,1266252988013633538,2020-05-29 06:20:12,IOM Ethiopia,RT @mfaethiopia: SM Tsion Teklu &amp; other senior government officials received 333 #Ethiopia|ns repatriated from #Lebanon at Bole Internation…,0,9,twitter,[],"Addis Ababa, Ethiopia"
280,1265916200921583618,2020-05-28 08:01:56,IOM Ethiopia,"See highlights of IOM #Ethiopia 🇪🇹 accomplishments for April 2020 covering:

1️⃣ Returns &amp; Reintegration
2️⃣ Migrant Protection &amp; Assistance
3️⃣ Health 
4️⃣ Labour Migration &amp; Human Dvpt
5️⃣ Shelter - NFIs - WASH....

https://t.co/oLhjvtJmtt [PDF] https://t.co/Vhxsi4j2T2",23,7,twitter,['https://bit.ly/3c9rAnB'],"Addis Ababa, Ethiopia"
281,1265684689743945728,2020-05-27 16:41:59,IOM Ethiopia,"As our Covid19 Response continues, in the past 2 weeks we've trained:

🔹79 community water management committees 🚰
🔹220 hygiene promoters 🗣️ 
🔹166 religious/community leaders

in #Ethiopia 🇪🇹 on #COVID19 mitigation measures and messaging. https://t.co/P1deB8X4cM",9,6,twitter,[],"Addis Ababa, Ethiopia"
282,1265373816072671233,2020-05-26 20:06:41,IOM Ethiopia,"RT @IOMatAU: IOM joined other #JLMP partners for the 3rd Steering Committee #virtualmeeting.

🔹H.E. @AmiraDSA, Commissioner Social Affairs,…",0,10,twitter,[],"Addis Ababa, Ethiopia"
283,1264942986032447489,2020-05-25 15:34:44,IOM Ethiopia,"RT @moonga_malambo: Our team is with EINVEA, Federal &amp; Regional Police/Security assessing sites where the GoE will est new/formal border cr…",0,2,twitter,[],"Addis Ababa, Ethiopia"
284,1264942957213466626,2020-05-25 15:34:37,IOM Ethiopia,"RT @IOMRONairobi: The 11 #Ethiopian migrants who survived when 64 others died of asphyxiation in #Mozambique, as they leave #AddisAbaba for…",0,2,twitter,[],"Addis Ababa, Ethiopia"
285,1264942851215036416,2020-05-25 15:34:11,IOM Ethiopia,"RT @IOMRONairobi: Study finds that #Ethiopian migrants headed to the #MiddleEast are largely unaware of the risks of the journey, including…",0,3,twitter,[],"Addis Ababa, Ethiopia"
286,1264942614614290432,2020-05-25 15:33:15,IOM Ethiopia,"RT @moonga_malambo: The team from @IOMEthiopia, EINVEA, Federal Police, Defence Forces, regional &amp; local authorities just finished a border…",0,2,twitter,[],"Addis Ababa, Ethiopia"
287,1264942581831667712,2020-05-25 15:33:07,IOM Ethiopia,RT @EthiopiaOnline: New study on Ethiopian migrants to the Gulf finds many unaware of dangers - @UNmigration @IOMEthiopia | #Ethiopia | htt…,0,2,twitter,[],"Addis Ababa, Ethiopia"
288,1264942500118253570,2020-05-25 15:32:48,IOM Ethiopia,"RT @moonga_malambo: Community engagement is critical 4 protection-focused border mgt. Hence, all @IOMEthiopia border assessments include co…",0,3,twitter,[],"Addis Ababa, Ethiopia"
289,1263384462253068291,2020-05-21 08:21:43,IOM Ethiopia,"We also:

☑️ Trained an additional 57 Hygiene Promoters on #COVID19 messaging.
 
☑️ Offered #COVID19 training to 20 Federal police assigned to two quarantine centres in #AddisAbaba, as well as to 40 IOM staff deployed at quarantine centres.",3,1,twitter,[],"Addis Ababa, Ethiopia"
290,1263383292801359872,2020-05-21 08:17:04,IOM Ethiopia,"Last week, IOM reached 98,635 individuals☑️ in 🇪🇹 with #covid19ethiopia hygiene awareness messaging, through door to door, mass mobilization and leaflet distributions. https://t.co/A1uwMMp6hL",15,6,twitter,[],"Addis Ababa, Ethiopia"
291,1262395545546641412,2020-05-18 14:52:06,IOM Ethiopia,"Ethiopian Migrant Survivors Speak Out against Irregular Migration | Ethiopian News Agency
➡️ https://t.co/jrQ9e540iX https://t.co/SDx80OBU5w",9,5,twitter,['https://bit.ly/2TiZnUH'],"Addis Ababa, Ethiopia"
292,1262371982974345222,2020-05-18 13:18:29,IOM Ethiopia,"Ethiopian Migrants Recall Mozambique Nightmare of 64 Dying in a Cargo Container 
https://t.co/lo6QvMB2Ab",2,1,twitter,['https://www.nytimes.com/reuters/2020/05/15/world/africa/15reuters-ethiopia-migrants.html'],"Addis Ababa, Ethiopia"
293,1262041121536032773,2020-05-17 15:23:45,IOM Ethiopia,"Ethiopian migrants describe horror as dozens suffocated in truck.
video via @Reuters

https://t.co/9UsvWtsq2A",6,1,twitter,['https://in.reuters.com/video/watch/ethiopian-migrants-describe-horror-as-do-idOVCE1RKAB'],"Addis Ababa, Ethiopia"
294,1262036496112136192,2020-05-17 15:05:22,IOM Ethiopia,"RT @IOMEthiopia: Ethiopian returnees from Mozambique: another account.

via @TRF
https://t.co/yKhVDHbpbb",0,4,twitter,['https://mobile.reuters.com/article/amp/idUSKBN22R18H?__twitter_impression=true'],"Addis Ababa, Ethiopia"
295,1262036458036133889,2020-05-17 15:05:13,IOM Ethiopia,"RT @IOMEthiopia: Tigestu, one of the #Ethiopian #returnees from #Mozambique recounts the journey.

via @AFPAfrica
https://t.co/54Y8DFJdhS",0,7,twitter,['https://news.yahoo.com/amphtml/ethiopian-migrants-head-home-brush-death-mozambique-111043390.html?__twitter_impression=true'],"Addis Ababa, Ethiopia"
296,1261629597621325824,2020-05-16 12:08:30,IOM Ethiopia,RT @MaureenAAchieng: A renewed sense of urgency on the part of GoE/EINVEA to ensure more robust controls &amp; surveillance at key border cross…,0,3,twitter,[],"Addis Ababa, Ethiopia"
297,1261570842208677889,2020-05-16 08:15:02,IOM Ethiopia,"Ethiopian returnees from Mozambique: another account.

via @TRF
https://t.co/yKhVDHbpbb",6,4,twitter,['https://mobile.reuters.com/article/amp/idUSKBN22R18H?__twitter_impression=true'],"Addis Ababa, Ethiopia"
298,1261564500915994624,2020-05-16 07:49:50,IOM Ethiopia,"Tigestu, one of the #Ethiopian #returnees from #Mozambique recounts the journey.

via @AFPAfrica
https://t.co/54Y8DFJdhS",7,7,twitter,['https://news.yahoo.com/amphtml/ethiopian-migrants-head-home-brush-death-mozambique-111043390.html?__twitter_impression=true'],"Addis Ababa, Ethiopia"
299,1261562250445443072,2020-05-16 07:40:53,IOM Ethiopia,"RT @addisstandard: #Ethiopia: Over 12,000 Ethiopian migrants flown back home https://t.co/jVKp7RXMfS .... Alemayehu Seifeselassie, @IOMEthi…",0,6,twitter,['https://www.aa.com.tr/en/africa/over-12-000-ethiopian-migrants-flown-back-home/1842505'],"Addis Ababa, Ethiopia"
300,1266808425092087808,2020-05-30 19:07:19,Addis Standard,RT @dw_amharic: በቄለም ወለጋ ዞን ሰባት ሰዎች በመንግሥት የጸጥታ ኃይሎች መገደላቸውን የአካባቢው ነዋሪዎች ለዶይቼ ቬለ ተናገሩ። ከሟቾቹ መካከል የሪፍት ቫሊ ዩኒቨርሲቲ የሁለተኛ ዓመት የአካውንቲግ ተማሪ ይገኝበ…,0,20,twitter,[],Addis Ababa
301,1266807157942628361,2020-05-30 19:02:17,Addis Standard,RT @HarunMaruf: Sudan summons Ethiopian envoy over suspected cross-border attack. A Sudanese military officer was killed and several soldie…,0,9,twitter,[],Addis Ababa
302,1266806359816839169,2020-05-30 18:59:06,Addis Standard,"RT @BilehJelan: Ministry of foreign affairs summons Ethiopia's mission Head in Sudan to protest what it described as an ""Intrusion"" by irre…",0,3,twitter,[],Addis Ababa
303,1266805973794074625,2020-05-30 18:57:34,Addis Standard,"RT @CPJAfrica: .@pressfreedom welcomes today’s long-overdue &amp;  unconditional release of #ONN journalists,  Dessu Dulla &amp;  Wako Nole,  &amp; the…",0,28,twitter,[],Addis Ababa
304,1266802318047133696,2020-05-30 18:43:03,Addis Standard,RT @turkiyeetiyopya: ✅The aid collected from  Oda Research and Development Association members was distributed to the people in need in Eth…,0,5,twitter,[],Addis Ababa
305,1266800808261230595,2020-05-30 18:37:03,Addis Standard,"RT @IOMEthiopia: We've finally finished compiling a children's coloring book 🖍️🖍️📖 on #COVID19 for #Ethiopia 🇪🇹 in #Ahmaric, #English and #…",0,9,twitter,[],Addis Ababa
306,1266784506335428614,2020-05-30 17:32:16,Addis Standard,"News Alert on #COVID19Ethiopia: 18 people from #Dangote Cement among the 22 who tested +ve for #COVID19 in #Oromia region. 19 of the 22 identified are from the West Shewa zone alone, of whom 18 are from Ada Berga District, Dangote Cement. 

See full news https://t.co/xndGmd6Q0l https://t.co/XG0xiLqyo8",1,2,twitter,['https://www.facebook.com/photo/?fbid=2985427264838582&set=pcb.2985419508172691'],Addis Ababa
307,1266740910718681088,2020-05-30 14:39:02,Addis Standard,"RT @HornDiplomat: BREAKING : #Djibouti records 280 new #COVID__19 cases and Two more deaths ,bringing the total confirmed cases to 3,194.Th…",0,12,twitter,[],Addis Ababa
308,1266740615825567745,2020-05-30 14:37:52,Addis Standard,RT @seleshi_b_a: (1/3)The preparation for Green Legacy plantation of 5Billion trees this year is well underway. The launching will happen n…,0,14,twitter,[],Addis Ababa
309,1266740322903744512,2020-05-30 14:36:42,Addis Standard,"RT @MahletKS: #COVID19Ethiopia updates 
🟢11 people recovered
🟢Positivity down to 1.8% 
🟢Doubling time slightly up (7 days)

🔴Surpassed 1000…",0,15,twitter,[],Addis Ababa
310,1266698142759731201,2020-05-30 11:49:06,Addis Standard,"**Meanwhile, 11 people have recovered in the last 24 hrs, bringing the total recovered # past the 200 mark,to 208. 

9 of the recovered are from #Afar while 2 are from #Tigray regional states.

**On the other hand, the number of patients currently in #ICU has reached 5. #Ethiopia https://t.co/56RP6Sm9mR",5,2,twitter,[],Addis Ababa
311,1266696353549295616,2020-05-30 11:41:59,Addis Standard,"**30 of the 95 have travel history abroad, 4 have contact traces with previous patients and the remaining 61 have neither travel history, nor known contact traces. They are among the alarming rate of #CommunityTransmissions. https://t.co/2KuBUG8k9S",4,2,twitter,[],Addis Ababa
312,1266695853978333186,2020-05-30 11:40:00,Addis Standard,"**Of the 95, 71 are men &amp; 24 are women aged between 15 to 80 years old. All but one are #Ethiopians. One is #Indian national. 

**56 are identified in #AddisAbeba while 22 are from #Oromia region, the largest single day number from the region. 20 have travel history abroad. https://t.co/F1Imk3VTlY",0,0,twitter,[],Addis Ababa
313,1266695169312579584,2020-05-30 11:37:17,Addis Standard,"News Alert: #COVID19Ethiopia latest: #Ethiopia's #COVID19 confirmed cases pass the 1000 mark
 
**95 people have tested positive for COVID-19 in the last 24 hrs out of a lab sample of 5, 034 people. 

This brings the total confirmed # to 1,063. 

Full news https://t.co/8lVkLCkV7N https://t.co/YizS8mIlQM",22,6,twitter,['https://www.facebook.com/photo/?fbid=2984728198241822&set=pcb.2984731214908187'],Addis Ababa
314,1266675738360590337,2020-05-30 10:20:04,Addis Standard,RT @Ethiopialiveupd: Amhara Association of America: Statement on Gaps and Omissions in the latest @amnesty Report https://t.co/kCJmk2je4V,0,16,twitter,['https://drive.google.com/file/d/1ESAQOUwg3Xa4n4EyEuQeUGGx6PRgv2DK/view?fbclid=IwAR2ucrmLl_beVz7tmhbFQdktdvVTCb03wW0LKxEunXIO6QKZ4cQHWWtPPeE'],Addis Ababa
315,1266664190980296704,2020-05-30 09:34:11,Addis Standard,"RT @AfricaCDC: #COVID19 update in Africa (As of 30 May 2020, 9 am East Africa Time)
54 African Union Member States reporting 135,292 cases,…",0,44,twitter,[],Addis Ababa
316,1266658313728557058,2020-05-30 09:10:50,Addis Standard,ኦፓልን ለውጭ ገበያ በማቅረብ ለማግኘት ከታቀደው ገቢ 2.14% ብቻ ተሳካ፡፡ በዘርፉ ያሉ ችግሮች ተጠቃሚ እንዳይሆኑ እንዳደረጋቸው በማዕድን ማውጣት የተሰማሩ አስተያየት ሰጪ ተናግረዋል፡፡https://t.co/q7f9onqopD https://t.co/5ySIlpjnHB,13,1,twitter,['https://www.facebook.com/photo?fbid=1269594459882212&set=a.118711518303851'],Addis Ababa
317,1266652961100480512,2020-05-30 08:49:33,Addis Standard,"#Ethiopia: Adaptive leadership in the #Covid19 response: insights from Ethiopia https://t.co/uupVa1dLFm ""...for the last two decades, Ethiopia’s health system has been prevention based. This investment has paid off,"" Arkebe Oqubay",2,0,twitter,['http://disq.us/t/3oxfgwb'],Addis Ababa
318,1266650558624038913,2020-05-30 08:40:01,Addis Standard,"#Ethiopia: #AddisAbeba City Admin, supported by @gatesfoundation, began three month food distribution project to 1000 vulnerable communities in #Lideta &amp; #AddisKetema sub cities, 2 of #COVID19 hardest hit areas where lockdown is implemented to prevent the spread of  the virus. https://t.co/HAZ3xKQbaI",29,4,twitter,[],Addis Ababa
319,1266647840086003715,2020-05-30 08:29:12,Addis Standard,RT @TakeleUma: Today we received a commitment for over 100k donated meals to be distributed every week for the next few months to the most…,0,29,twitter,[],Addis Ababa
320,1266646311597740037,2020-05-30 08:23:08,Addis Standard,"#Morocco to lease #SAMIR tanks, #Ethiopia’s CEO Al Amoudi loses out https://t.co/N1i79MqQnB",0,1,twitter,['https://www.theafricareport.com/28875/morocco-to-lease-samir-tanks-ethiopias-ceo-al-amoudi-loses-out/'],Addis Ababa
321,1266644839459950598,2020-05-30 08:17:17,Addis Standard,"RT @AllureEthiopia: #SpotlightOTW

Dr. Zebib Yenus is an Ethiopian #scientist and #researcher who works at Adigrat University as an associa…",0,34,twitter,[],Addis Ababa
322,1266641375623360512,2020-05-30 08:03:31,Addis Standard,"RT @UNHCREthiopia: UNHCR has distributed 50 jerry cans, 133 sleeping mats, 104 mosquito nets, 50 buckets, 239 blankets, 72 kitchen sets, an…",0,5,twitter,[],Addis Ababa
323,1266641202671226881,2020-05-30 08:02:50,Addis Standard,RT @KFoodhaadhi: Somaliland confirms 29 new cases of COVID19 and 1 new death. Total cases reached 286 and the total death is 19. https://t.…,0,9,twitter,[],Addis Ababa
324,1266635052198309889,2020-05-30 07:38:24,Addis Standard,"#Africa: #COVID19 Could Double Africa’s Food Insecurity, @WFPChief  Warns https://t.co/dJZJ1EBexQ The WFP has identified 28 hot spots in Africa where trade is slow due to coronavirus restrictions, says Beasley. https://t.co/WRQjvgQSm3",2,1,twitter,['https://www.voanews.com/covid-19-pandemic/covid-19-could-double-africas-food-insecurity-wfp-chief-warns'],Addis Ababa
325,1266621528919154693,2020-05-30 06:44:39,Addis Standard,"#EU calls for mutually beneficial settlement for #Ethiopia/n dam dispute https://t.co/yc16mH4T0D ''Borell further welcomed the decision to resume technical talks between the Water Ministers of #Egypt, Ethiopia and #Sudan, according to the statement.'' #GERD https://t.co/vS9e6PD3kI",19,10,twitter,['https://www.sudantribune.com/spip.php?article69396'],Addis Ababa
326,1266617352730415104,2020-05-30 06:28:04,Addis Standard,"#Ethiopia: PM Calls For Increased #COVID19 Testing Capacity https://t.co/q23PmZfwQH In the meeting led by Prime Minister Dr Abiy Ahmed, participants were provided with current data about cases of COVID-19 in Ethiopia by Minister of Health, Dr Lia Tadesse. https://t.co/bAumilUGst",20,5,twitter,['https://www.fanabc.com/english/pm-calls-for-increased-covid-19-testing-capacity/'],Addis Ababa
327,1266614398904385536,2020-05-30 06:16:19,Addis Standard,"#Floods in #EastAfrica: #EU provides initial emergency assistance https://t.co/FBwugDw9nw ''Funding will be supporting aid organisations in #Ethiopia (€850,000), #Kenya (€500,000), #Somalia (€1.4 million) &amp; #Uganda (€250,000) ... ''",3,1,twitter,['https://reliefweb.int/report/ethiopia/floods-east-africa-eu-provides-initial-emergency-assistance'],Addis Ababa
328,1266605144822734851,2020-05-30 05:39:33,Addis Standard,"RT @BilehJelan: ""All options are on the table if Ethiopian aggressions don't stop"", Said the Sudanese Army Spokesperson Gen. Amer Ahmed Al-…",0,13,twitter,[],Addis Ababa
329,1266440368427597825,2020-05-29 18:44:47,Addis Standard,"RT @AP: The Minneapolis police officer who knelt on the neck of George Floyd, a handcuffed black man who died in custody, charged with murd…",0,540,twitter,[],Addis Ababa
330,1266995850145824768,2020-05-31 07:32:04,Ethiopia Live Updates,"""አምነስቲ ኢንተርናሽናል የቀረበዉ ሪፖርት ያለበትን ጉልህ ስህተትና ጥፋት በአግባቡ መርምሮ እና ተገንዝቦ የማያሰራ በሚል እንዲያነሳዉ እና በምትኩ በትክክል እና በገለልተኛ ሁኔታ ሪፖርቱን እንዲያጠናቅር እንጠይቃለን።"" አብን https://t.co/JpYE734rPo https://t.co/QyAZZOeFrh",15,4,twitter,['https://www.facebook.com/415308298944808/posts/898672423941724/'],Addis Ababa
331,1266767208262311939,2020-05-30 16:23:32,Ethiopia Live Updates,የተመላሾቹ  ሙሉ ወጭያቸው በኢትዮጵያ መንግስት መሸፈኑን በቤሩት የኢትዮጵያ ቆንስላ ገልጿል። በምዝገባ ወደ አገር ቤት ለመጓዘ ለቀራማ እና ለትራንስፖርት ወጭዎች የሚሆን 550 ዶላር ከፍለው የነበሩ ዜጎችም ገንዘባቸው እንደተመለሰላቸው አስታውቋል። https://t.co/633bRojaBK,10,0,twitter,[],Addis Ababa
332,1266765932183146498,2020-05-30 16:18:28,Ethiopia Live Updates,ተጨማሪ 323 ኢትዮጵያዊያን ዜጎች ዛሬ ከሊባኖስ ወደ አገራቸው እንዲመለሱ መደረጉን የውጭ ጉዳይ ሚንስቴር ገለጸ። https://t.co/uIlpK4c3ty https://t.co/EgjTk7O1ym,18,2,twitter,['https://twitter.com/Ethiopialiveupd/status/1266022745982275585'],Addis Ababa
333,1266764628165627906,2020-05-30 16:13:17,Ethiopia Live Updates,ጥሪውን የሚያቀርቡ ሰዎች የሽግግር መንግሥት ይመስረት የሚሉ አካላትና በአቋርጭ ሥልጣን ለመያዝ የሚፈልጉ ኃይሎች መሆናቸውንና እነዚህም ከድርጊታቸው ሊቆጠቡ እንደሚገባ አቶ ጌታቸው ተናግረዋል።,8,0,twitter,[],Addis Ababa
334,1266764512042143746,2020-05-30 16:12:49,Ethiopia Live Updates,የቢሮው ኃላፊ አቶ ጌታቸው ባልቻ መንግሥት ዜጎችን ከኮሮናቫይረስ ወረርሽኝ ለመከላከል የአስቸኳይ ጊዜ አዋጅ አውጥቶ ጥረት እያደረገ ባለበት በአሁኑ ወቅት ሕዝቡን ለሰላማዊ ሰልፍ የሚጠሩ ሰዎች መኖራቸውን ተናግረዋል።,8,1,twitter,[],Addis Ababa
335,1266764359939866625,2020-05-30 16:12:13,Ethiopia Live Updates,የአስቸኳይ ጊዜ አዋጅን በመተላለፍ ሰላማዊ ሰልፍ የሚጠሩ ሰዎች ከድርጊታቸው ሊቆጠቡ ይገባል ሲል የኦሮሚያ የክልል መንግሥት ኮሙኒኬሽን ቢሮ አስታወቀ።  @EthiopianNewsA https://t.co/zNZmmWMe69,26,4,twitter,[],Addis Ababa
336,1266757594737192963,2020-05-30 15:45:20,Ethiopia Live Updates,የሱዳን ውጭ ጉዳይ ሚንስትር የኢትዮጵያ ኤምባሲ ጉዳይ አስፈጻሚን ጠርቶ በኢትዮዽያ መከላከያ ሰራዊት ይደገፋሉ ያላቸው ሚሊሻዎች በሱዳን ግዛት ውስጥ በሱዳን ዜጎችና ወታደሮች ላይ እየፈጸሙት ያለውን ጥቃት ማውገዙን ሱና ዘግቧል።https://t.co/YynL4qyscS https://t.co/61kd27mzun,6,0,twitter,['https://www.suna-sd.net/ar/single?id=671021'],Addis Ababa
337,1266750482460168199,2020-05-30 15:17:04,Ethiopia Live Updates,በአዲስ አበባ በ24 ሰዓታት ውስጥ በተደረገ የላብራቶሪ ምርመራ 56 ሰዎች ቫይረሱ ተገኝቶባቸዋል፡፡ ከነዚህም ውስጥ፣ 26 ሰዎች የውጭ ሀገር ጉዞ ታሪክ እና በበሽታው ከተያዘ ሰው ጋር ግንኙነት የሌላቸው ናቸው። https://t.co/mAk16WlRfJ,6,2,twitter,[],Addis Ababa
338,1266746032412647426,2020-05-30 14:59:23,Ethiopia Live Updates,"Egypt allegedly supplies weapons to Somalia https://t.co/FBVM0LlBjO ""The Reporter has obtained a leaked letter that Somalia’s Ministry of Defense has written to its Egyptian counterpart, confirming that it had received weaponry and ammunition the latter has donated.""",3,8,twitter,['https://www.thereporterethiopia.com/article/egypt-allegedly-supplies-weapons-somalia'],Addis Ababa
339,1266745291606306817,2020-05-30 14:56:27,Ethiopia Live Updates,ማንኛውም የአንድሮይድ ሞባይል ስልክ ተጠቃሚ ግለሰብ በየትኛውም ቦታና ጊዜ የስልኩን ብሉቱዝ በመክፈት ብቻ መጠቀም ይችላል ተብሏል።,4,0,twitter,[],Addis Ababa
340,1266744737815572482,2020-05-30 14:54:15,Ethiopia Live Updates,የ @EPHIEthiopia በኮቪድ-19 ከተያዘ ሰው ጋር የቅርብ ንክኪ ያላቸው ሰዎችን የሚለይ “ደቦ” የተሰኘ የአንድሮይድ ሞባይል መተግበሪያ ይፋ አደረገ።https://t.co/JgbDjHR5lf,11,1,twitter,['https://www.facebook.com/523110127797544/posts/2817473708361163/'],Addis Ababa
341,1266736958275047429,2020-05-30 14:23:20,Ethiopia Live Updates,RT @seleshi_b_a: (1/3)The preparation for Green Legacy plantation of 5Billion trees this year is well underway. The launching will happen n…,0,14,twitter,[],Addis Ababa
342,1266728721517592577,2020-05-30 13:50:36,Ethiopia Live Updates,"""... Admitting to the leaked information, the federal government replaced the 24th Division with the 33rd Division...""

https://t.co/lgdVvNs3ph https://t.co/L2MMoXzqyK",3,1,twitter,['https://twitter.com/Ethiopialiveupd/status/1093525731324366848?s=19'],Addis Ababa
343,1266726454668210186,2020-05-30 13:41:36,Ethiopia Live Updates,RT @Hewanoch: Some serious allegations of omission on @amnesty’s recent report here. Some points are backed by evidence and require a respo…,0,10,twitter,[],Addis Ababa
344,1266686803328872449,2020-05-30 11:04:02,Ethiopia Live Updates,በኢትዮጵያ ተጨማሪ 95 ሰዎች የኮሮናቫይረስ ተገኘባቸው https://t.co/xABecVK7TE,0,0,twitter,[],Addis Ababa
345,1266686080117506049,2020-05-30 11:01:10,Ethiopia Live Updates,RT @EPHIEthiopia: ባለፉት 24 ሰዓት ውስጥ በተደረገው 5034 የላብራቶሪ ምርመራ 96 ሰዎች የኮሮና ቫይረስ ተገኝቶባቸዋል፡፡በአጠቃላይ  ቫይረሱ በምርመራ የተገኘባቸው ሰዎች 1063 ደርሷል። በሌላ መልኩ በሀገራ…,0,11,twitter,[],Addis Ababa
346,1266685387956764673,2020-05-30 10:58:25,Ethiopia Live Updates,ሪፖርቱ መሬት ላይ ያለውን እውነታ ያላገናዘበና በተለይ ነፍጥ ያነገቡ ታጣቂዎች በተለያዩ አካባቢዎች በሕዝብና የመንግሥት ኃይሎች ላይ የሚፈፅሙትን ወንጀል መካዱን የኦሮሚያ ኮሙዩኒኬሽን ቢሮ ኃላፊ አቶ ጌታቸው ባልቻ አብራርተዋል።,19,0,twitter,[],Addis Ababa
347,1266685158058528768,2020-05-30 10:57:30,Ethiopia Live Updates,አምነስቲ ኢንተርናሽናል ኢትዮጵያን በሚመለከት ያወጣው መግለጫ የተሳሳተና የአንድ ወገን መረጃን ብቻ የያዘ መሆኑን የኦሮሚያ ኮሙዩኒኬሽን ቢሮ አስታወቀ። @PressEthio https://t.co/KJQJxtXzU4,21,0,twitter,[],Addis Ababa
348,1266671633886072832,2020-05-30 10:03:45,Ethiopia Live Updates,የዘንድሮው የችግኝ ተከላ መርሀ ግብር እስከ ሀምሌ አጋማሽ ድረስ እንደሚቀጥል የተናገሩት አቶ ንጉሡ፤  እስከ 5 ቢሊዮን የሚደርስ ችግኝ ለመትከል መታቀዱን አስታውቀዋል።,7,0,twitter,[],Addis Ababa
349,1266671460548050944,2020-05-30 10:03:04,Ethiopia Live Updates,የዘንድሮው አገር አቀፉ የችግኝ ተከላ መርሀ ግብር ግንብት 28 ቀን 2012 ዓ.ም እንደሚጀመር የጠቅላይ ሚኒስትር ጽህፈት ቤት ፕሬስ ሴክሬታሪያት ሃለፊ አቶ ንጉሱ ጥላሁን አስታወቁ። @PressEthio https://t.co/CUoRjwXZCi,15,0,twitter,[],Addis Ababa
350,1266670894807646209,2020-05-30 10:00:49,Ethiopia Live Updates,በልደታ ክፍለ ከተማ ለእንቅስቃሴ ዝግ የሆነው አካባቢና በአዲስ ከተማ ከፍለ ከተማ ለሚገኙ 1000 ለአደጋ ተጋላጭ ነዋሪዎች ለ3 ወር የሚቆይ የምግብ አቅርቦት ተጀመረ። የምግብ አቅርቦቱን የደገፈው ቢልጌትስ ፋውንዴሽን ነው። https://t.co/Era9kYePea,80,6,twitter,[],Addis Ababa
351,1266662274879627264,2020-05-30 09:26:34,Ethiopia Live Updates,Amhara Association of America: Statement on Gaps and Omissions in the latest @amnesty Report https://t.co/kCJmk2je4V,40,16,twitter,['https://drive.google.com/file/d/1ESAQOUwg3Xa4n4EyEuQeUGGx6PRgv2DK/view?fbclid=IwAR2ucrmLl_beVz7tmhbFQdktdvVTCb03wW0LKxEunXIO6QKZ4cQHWWtPPeE'],Addis Ababa
352,1266661205457997824,2020-05-30 09:22:19,Ethiopia Live Updates,RT @AddisPolice: https://t.co/4MY6VQONwz,0,1,twitter,[],Addis Ababa
353,1266659585789747200,2020-05-30 09:15:53,Ethiopia Live Updates,በትግራይ ክልል መቀለ ከተማ አንዲት ሴት ከታጣቂ ሚሊሻ በተተኮሰባት ጥይት መገደሏን ፖሊስ አስታወቀ። https://t.co/CcPvmVU8Am,55,17,twitter,['https://www.bbc.com/amharic/news-52859145?at_campaign=64&at_custom3=BBC+News+Amharic&at_custom4=E8BE65EE-A23E-11EA-BB09-E6DBFCA12A29&at_medium=custom7&at_custom2=facebook_page&at_custom1=%5Bpost+type%5D'],Addis Ababa
354,1266658808669057029,2020-05-30 09:12:48,Ethiopia Live Updates,RT @Ethiopialiveupd: ጠቅላይ ሚንስትር አብይ አህመድ እንደ ኮሎኔል መንግስቱ ኃ/ማርያም እና ጠቅላይ ሚንስትር መለስ ዜናዊ አምባገነን መሪ ይሆናሉ/ስርዐት ይገነባሉ ብለው ያስባሉ?,0,10,twitter,[],Addis Ababa
355,1266416267323457536,2020-05-29 17:09:01,Ethiopia Live Updates,የህዝብ ተወካዮች ም/ቤት አባላት በጋሞ ዞን ጋጮ ባባ እና ገረሴ ወረዳዎች በተከሰተ የተፈጥሮ አደጋ የተጎዱ ወገኖችን ጎብኝተዋል፡፡ በጋሞ ዞን ጋጮ ባባ ወረዳ ግንቦት 19/2012 ዓ.ም የጣለ ዝናብ ባስከተው ጎርፍና ናዳ የ10 ሰው ህይወት ማለፉ ይታወቃል፡፡ https://t.co/PocEURLT0e,15,0,twitter,[],Addis Ababa
